BT629,NA,BSBE,4210,K,Wednesday
BT629,NA,BSBE,4210,K,Friday
BT630,NA,BSBE,1006,C,Monday
BT630,NA,BSBE,1006,C,Tuesday
BT630,NA,BSBE,1006,C,Friday
BT632,NA,BSBE,1207,C,Monday
BT632,NA,BSBE,1207,C,Tuesday
BT632,NA,BSBE,1207,C,Friday
BT637,NA,BSBE,4207,K,Monday
BT637,NA,BSBE,4207,K,Wednesday
BT637,NA,BSBE,4207,K,Friday
CE201,NA,CE,4201,A,Tuesday
CE201,NA,CE,4201,A,Wednesday
CE201,NA,CE,4201,A,Thursday
CE205,NA,CE,4201,D,Monday
CE205,NA,CE,4201,D,Thursday
CE205,NA,CE,4201,D,Friday
CE206,NA,CE,4201,C,Monday
CE206,NA,CE,4201,C,Tuesday
CE206,NA,CE,4201,C,Friday
CE220,NA,CE,4201,B,Monday
CE220,NA,CE,4201,B,Tuesday
CE220,NA,CE,4201,B,Wednesday
CE222,NA,CE,4201,H,Tuesday
CE222,NA,CE,4201,H,Thursday
CE222,NA,CE,4201,B,Friday
CE304,NA,CE,4201,A1,Tuesday
CE304,NA,CE,4201,A1,Thursday
CE304,NA,CE,4211,B,Wednesday
CE307,NA,CE,3102,H,Thursday
CE307,NA,CE,3102,F,Friday
CE307,NA,CE,4201,F,Monday
CE307,NA,CE,4201,F,Wednesday
CE308,NA,CE,4201,D1,Monday
CE308,NA,CE,4201,C1,Tuesday
CE308,NA,CE,4201,C1,Friday
CE309,NA,CE,4201,B1,Tuesday
CE309,NA,CE,4201,K,Wednesday
CE309,NA,CE,4201,D1,Thursday
CE309,NA,CE,4201,D1,Friday
CE311,NA,CE,4201,K,Monday
CE311,NA,CE,4201,L ,Tuesday
CE311,NA,CE,4201,E1,Wednesday
CE311,NA,CE,4201,E1,Thursday
CE402,NA,CE,4211,H,Thursday
CE504,NA,CE,3102,A,Tuesday
CE504,NA,CE,3102,A,Wednesday
CE504,NA,CE,3102,A,Thursday
CE505,NA,CE,3102,C,Monday
CE505,NA,CE,3102,C,Tuesday
CE505,NA,CE,3102,C,Friday
CE510,NA,CE,4208,D,Monday
CE510,NA,CE,4208,D,Thursday
CE510,NA,CE,4208,D,Friday
CE514,NA,CE,3102,A1,Tuesday
CE514,NA,CE,3102,A1,Wednesday
CE514,NA,CE,3102,A1,Thursday
CE524,NA,CE,4208,A,Tuesday
CE524,NA,CE,4208,A,Wednesday
CE524,NA,CE,4208,A,Thursday
CE524,NA,CE,4208,F,Friday
CE525,NA,CE,4208,B,Monday
CE525,NA,CE,4208,B,Tuesday
CE525,NA,CE,4208,B,Wednesday
CE533,NA,CE,4205,A,Tuesday
CE533,NA,CE,4205,A,Wednesday
CE533,NA,CE,4205,A,Thursday
CE533,NA,CE,4205,F,Friday
CE552,NA,CE,4G3,C,Monday
CE552,NA,CE,4G3,C,Tuesday
CE552,NA,CE,4G3,C,Friday
CE555,NA,CE,4211,B,Monday
CE555,NA,CE,4211,B,Tuesday
CE556,NA,CE,4208,A1,Tuesday
CE556,NA,CE,4208,A1,Wednesday
CE556,NA,CE,4208,A1,Thursday
CE564,NA,CE,3102,B1,Monday
CE564,NA,CE,3102,B1,Tuesday
CE564,NA,CE,3102,B1,Wednesday
CE570,NA,CE,4205,H,Tuesday
CE570,NA,CE,4205,F,Wednesday
CE570,NA,CE,4208,F,Monday
CE583,NA,CE,4205,D,Monday
CE583,NA,CE,4205,C,Tuesday
CE583,NA,CE,4205,E,Wednesday
CE584,NA,CE,4205,C,Monday
CE584,NA,CE,4205,E,Thursday
CE584,NA,CE,4211,A,Wednesday
CE594,NA,CE,4211,A1,Tuesday
CE594,NA,CE,4211,A1,Wednesday
CE594,NA,CE,4211,A1,Thursday
CE595,NA,CE,4208,D1,Monday
CE595,NA,CE,4208,D1,Friday
CE606,NA,CE,3102,B,Monday
CE606,NA,CE,3102,B,Tuesday
CE606,NA,CE,3102,B,Wednesday
CE607,NA,CE,3102,C1,Monday
CE607,NA,CE,3102,C1,Tuesday
CE607,NA,CE,3102,C1,Friday
CE608,NA,CE,3102,E,Wednesday
CE608,NA,CE,3102,E,Thursday
CE608,NA,CE,3102,E,Friday
CE612,NA,CE,4205,B,Monday
CE612,NA,CE,4205,B,Tuesday
CE612,NA,CE,4205,B,Wednesday
CE614,NA,CE,4211,C1,Monday
CE614,NA,CE,4211,C1,Tuesday
CE614,NA,CE,4211,C1,Friday
CE615,NA,CE,4205,F,Monday
CE615,NA,CE,4205,H,Thursday
CE615,NA,CE,4211,F,Wednesday
CE616,NA,CE,4001,C,Monday
CE616,NA,CE,4001,C,Tuesday
CE616,NA,CE,4001,C,Friday
CE623,NA,CE,3102,D1,Monday
CE623,NA,CE,3102,D1,Friday
CE623,NA,CE,4208,E1,Wednesday
CE628,NA,CE,4208,B1,Monday
CE628,NA,CE,4208,B1,Tuesday
CE628,NA,CE,4208,B1,Wednesday
CE643,NA,CE,3102,D,Monday
CE643,NA,CE,3102,D,Thursday
CE643,NA,CE,3102,D,Friday
CE646,NA,CE,4205,C,Friday
CE646,NA,CE,4208,C,Monday
CE646,NA,CE,4211,C,Tuesday
CE648,NA,CE,4201,E,Wednesday
CE648,NA,CE,4201,E,Thursday
CE648,NA,CE,4201,E,Friday
CE649,NA,CE,3102,L ,Tuesday
CE649,NA,CE,3102,E1,Wednesday
CE649,NA,CE,3102,E1,Thursday
CE652,NA,CE,3102,K,Monday
CE652,NA,CE,3102,L ,Thursday
CE652,NA,CE,3102,E1,Friday
CE661,NA,CE,4208,C,Tuesday
CE661,NA,CE,4208,H,Tuesday
CE661,NA,CE,4208,H,Thursday
CE661,NA,CE,4208,C,Friday
CE664,NA,CE,4208,C1,Monday
CE664,NA,CE,4208,C1,Tuesday
CE664,NA,CE,4208,C1,Friday
CH002,NA,CH,1001,A,Tuesday
CH002,NA,CH,1001,A,Wednesday
CH002,NA,CH,1001,A,Thursday
CH212,NA,CH,4103,A,Tuesday
CH212,NA,CH,4103,A,Wednesday
CH212,NA,CH,4103,A,Thursday
CH222,NA,CH,4103,B,Monday
CH222,NA,CH,4103,B,Tuesday
CH222,NA,CH,4103,B,Wednesday
CH232,NA,CH,4103,C,Monday
CH232,NA,CH,4103,C,Tuesday
CH232,NA,CH,4103,C,Friday
CH233,NA,CH,4103,D,Monday
CH233,NA,CH,4103,D,Thursday
CH233,NA,CH,4103,D,Friday
CH322,NA,CH,4103,D1,Monday
CH322,NA,CH,4103,D1,Thursday
CH322,NA,CH,4103,D1,Friday
CH323,NA,CH,4103,A1,Tuesday
CH323,NA,CH,4103,A1,Wednesday
CH323,NA,CH,4103,A1,Thursday
CH333,NA,CH,4103,B1,Monday
CH333,NA,CH,4103,B1,Tuesday
CH333,NA,CH,4103,B1,Wednesday
CH411,NA,CH,4006,A,Tuesday
CH411,NA,CH,4006,A,Wednesday
CH411,NA,CH,4006,A,Thursday
CH417,NA,CH,4104,B,Monday
CH417,NA,CH,4104,B,Tuesday
CH417,NA,CH,4104,B,Wednesday
CH418,NA,CH,4104,D,Monday
CH418,NA,CH,4104,D,Thursday
CH418,NA,CH,4104,D,Friday
CH419,NA,CH,2101,E1,Wednesday
CH419,NA,CH,2101,E1,Thursday
CH419,NA,CH,2101,E1,Friday
CH421,NA,CH,4006,B,Monday
CH421,NA,CH,4006,B,Tuesday
CH421,NA,CH,4006,B,Wednesday
CH428,NA,CH,4104,E,Wednesday
CH428,NA,CH,4104,E,Thursday
CH428,NA,CH,4104,E,Friday
CH432,NA,CH,4006,C,Monday
CH432,NA,CH,4006,C,Tuesday
CH432,NA,CH,4006,C,Friday
CH433,NA,CH,4006,D,Monday
CH433,NA,CH,4006,D,Thursday
CH433,NA,CH,4006,D,Friday
CH438,NA,CH,4005,C,Monday
CH438,NA,CH,4005,C,Tuesday
CH438,NA,CH,4005,C,Friday
CH501,NA,CH,3003,F,Monday
CH501,NA,CH,3003,F,Wednesday
CH501,NA,CH,3003,F,Friday
CH603,NA,CH,3003,A,Tuesday
CH603,NA,CH,3003,A,Wednesday
CH603,NA,CH,3003,A,Thursday
CH611,NA,CH,3003,B,Monday
CH611,NA,CH,3003,B,Tuesday
CH611,NA,CH,3003,B,Wednesday
CH615,NA,CH,4006,D1,Monday
CH615,NA,CH,4006,D1,Thursday
CH615,NA,CH,4006,D1,Friday
CH617,NA,CH,4006,C1,Monday
CH617,NA,CH,4006,C1,Tuesday
CH617,NA,CH,4006,C1,Friday
CH621,NA,CH,3003,C,Monday
CH621,NA,CH,3003,C,Tuesday
CH621,NA,CH,3003,C,Friday
CH623,NA,CH,3003,D,Monday
CH623,NA,CH,3003,D,Thursday
CH623,NA,CH,3003,D,Friday
CH625,NA,CH,4006,B1,Monday
CH625,NA,CH,4006,B1,Tuesday
CH625,NA,CH,4006,B1,Wednesday
CH630,NA,CH,3003,E,Wednesday
CH630,NA,CH,3003,E,Thursday
CH630,NA,CH,3003,E,Friday
CH637,NA,CH,4006,A1,Tuesday
CH637,NA,CH,4006,A1,Wednesday
CH637,NA,CH,4006,A1,Thursday
CH640,NA,CH,4006,E1,Wednesday
CH640,NA,CH,4006,E1,Thursday
CH640,NA,CH,4006,E1,Friday
CH643,NA,CH,4005,C,Monday
CH643,NA,CH,4005,C,Tuesday
CH643,NA,CH,4005,C,Friday
CL204,NA,CE,4203,A,Monday
CL204,NA,CE,4203,A,Tuesday
CL204,NA,CE,4203,A,Wednesday
CL204,NA,CE,4203,A,Thursday
CL205,NA,CE,4,B,Friday
CL205,NA,CE,4,B,Monday
CL205,NA,CE,4,B,Tuesday
CL205,NA,CE,4,B,Wednesday
CL206,NA,CE,4203,C,Monday
CL207,NA,CE,4203,D,Wednesday
CL207,NA,CE,4203,D,Thursday
CL207,NA,CE,4203,D,Friday
CL207,NA,CE,4203,D,Monday
CL252M,NA,CE,4002,F,Monday
CL252M,NA,CE,4002,F,Wednesday
CL252M,NA,CE,4002,F,Friday
CL307,NA,CE,4203,A1,Monday
CL308,NA,CE,4203,B1,Friday
CL308,NA,CE,4203,B1,Monday
CL308,NA,CE,4203,B1,Tuesday
CL308,NA,CE,4203,B1,Wednesday
CL309,NA,CE,4203,C1,Thursday
CL309,NA,CE,4203,C1,Friday
CL309,NA,CE,4203,C1,Monday
CL309,NA,CE,4203,C1,Tuesday
CL314,NA,CE,4203,D1,Wednesday
CL314,NA,CE,4203,D1,Thursday
CL314,NA,CE,4203,D1,Friday
CL314,NA,CE,4203,D1,Monday
CL352M,NA,CE,4002,G,Monday
CL352M,NA,CE,4002,G,Wednesday
CL352M,NA,CE,4002,G,Friday
CL401,NA,CE,4209,E,Tuesday
CL401,NA,CE,4209,E,Wednesday
CL401,NA,CE,4209,E,Thursday
CL401,NA,CE,4209,E,Friday
CL404,NA,CE,4209,D,Wednesday
CL404,NA,CE,4209,D,Thursday
CL404,NA,CE,4209,D,Friday
CL404,NA,CE,4209,D,Monday
CL503,NA,CE,4209,A,Monday
CL503,NA,CE,4209,A,Tuesday
CL503,NA,CE,4209,A,Wednesday
CL503,NA,CE,4209,A,Thursday
CL504,NA,CE,4209,B,Friday
CL504,NA,CE,4209,B,Monday
CL504,NA,CE,4209,B,Tuesday
CL504,NA,CE,4209,B,Wednesday
CL612,NA,CE,4203,K,Monday
CL612,NA,CE,4203,K,Wednesday
CL612,NA,CE,4203,K,Friday
CL614,NA,CE,4209,D1,Wednesday
CL614,NA,CE,4209,D1,Thursday
CL614,NA,CE,4209,D1,Friday
CL614,NA,CE,4209,D1,Monday
CL617,NA,CE,4209,C1,Thursday
CL617,NA,CE,4209,C1,Friday
CL617,NA,CE,4209,C1,Monday
CL617,NA,CE,4209,C1,Tuesday
CL618,NA,CE,4209,B1,Friday
CL618,NA,CE,4209,B1,Monday
CL618,NA,CE,4209,B1,Tuesday
CL618,NA,CE,4209,B1,Wednesday
CL619,NA,CE,4209,A1,Monday
CL619,NA,CE,4209,A1,Tuesday
CL619,NA,CE,4209,A1,Wednesday
CL619,NA,CE,4209,A1,Thursday
CL622,NA,CE,4002,D1,Wednesday
CL622,NA,CE,4002,D1,Thursday
CL622,NA,CE,4002,D1,Friday
CL622,NA,CE,4002,D1,Monday
CL623,NA,CE,4002,C1,Thursday
CL623,NA,CE,4002,C1,Friday
CL623,NA,CE,4002,C1,Monday
CL623,NA,CE,4002,C1,Tuesday
CL625,NA,CE,4G3,L,Tuesday
CL625,NA,CE,4G3,L,Thursday
CL625,NA,CL,4001,E1,Wednesday
CL625,NA,CL,4001,E1,Thursday
CL625,NA,CL,4001,E1,Friday
CL630,NA,CE,4209,F,Monday
CL630,NA,CE,4209,F,Wednesday
CL630,NA,CE,4209,F,Friday
CL634,NA,CE,4002,A1,Monday
CL634,NA,CE,4002,A1,Tuesday
CL634,NA,CE,4002,A1,Wednesday
CL634,NA,CE,4002,A1,Thursday
CL635,NA,CE,4203,F,Monday
CL635,NA,CE,4203,F,Wednesday
CL635,NA,CE,4203,F,Friday
CL638,NA,CE,4002,B1,Friday
CL638,NA,CE,4002,B1,Monday
CL638,NA,CE,4002,B1,Tuesday
CL638,NA,CE,4002,B1,Wednesday
CL639,NA,CH,1G1,C,Friday
CL639,NA,CH,1G1,C,Monday
CL639,NA,CH,1G1,C,Tuesday
CL639,NA,CH,4G4,K,Monday
CL639,NA,CH,4G4,K,Wednesday
CL642,NA,CE,4203,L,Tuesday
CL642,NA,CE,4203,L,Thursday
CS101,1,CSE,L2,A1,Tuesday
CS101,1,CSE,L2,A1,Wednesday
CS101,1,CSE,L2,A1,Thursday
CS101,3,CSE,L2,A,Tuesday
CS101,3,CSE,L2,A,Wednesday
CS101,3,CSE,L2,A,Thursday
CS101,2,CSE,L3,A1,Tuesday
CS101,2,CSE,L3,A1,Wednesday
CS101,2,CSE,L3,A1,Thursday
CS101,4,CSE,L3,A,Tuesday
CS101,4,CSE,L3,A,Wednesday
CS101,4,CSE,L3,A,Thursday
CS203,NA,CSE,1201,B,Friday
CS203,NA,CSE,1201,B,Monday
CS203,NA,CSE,1201,B,Tuesday
CS203,NA,CSE,1201,B,Wednesday
CS204,NA,CSE,1201,D,Wednesday
CS204,NA,CSE,1201,D,Thursday
CS204,NA,CSE,1201,D,Friday
CS204,NA,CSE,1201,D,Monday
CS206M,NA,CSE,1201,F,Monday
CS206M,NA,CSE,1201,F,Wednesday
CS206M,NA,CSE,1201,F,Friday
CS222,NA,CSE,L4,A,Monday
CS222,NA,CSE,L4,A,Tuesday
CS222,NA,CSE,L4,A,Wednesday
CS222,NA,CSE,L4,A,Thursday
CS242,NA,CSE,1201,C,Thursday
CS242,NA,CSE,1201,C,Friday
CS242,NA,CSE,1201,C,Monday
CS242,NA,CSE,1201,C,Tuesday
CS344,NA,CSE,L1,C1,Thursday
CS344,NA,CSE,L1,C1,Friday
CS344,NA,CSE,L1,C1,Monday
CS344,NA,CSE,L1,C1,Tuesday
CS346,NA,CSE,2204,B1,Friday
CS346,NA,CSE,2204,B1,Monday
CS346,NA,CSE,2204,B1,Tuesday
CS346,NA,CSE,2204,B1,Wednesday
CS348,NA,CSE,2203,D1,Wednesday
CS348,NA,CSE,2203,D1,Thursday
CS348,NA,CSE,2203,D1,Friday
CS348,NA,CSE,2203,D1,Monday
CS350M,NA,CSE,2204,G,Monday
CS350M,NA,CSE,2204,G,Wednesday
CS350M,NA,CSE,2204,G,Friday
CS501,NA,CSE,2001,E,Tuesday
CS501,NA,CSE,2001,E,Wednesday
CS501,NA,CSE,2001,E,Thursday
CS501,NA,CSE,2001,E,Friday
CS503,NA,CSE,2001,A1,Monday
CS503,NA,CSE,2001,A1,Tuesday
CS503,NA,CSE,2001,A1,Wednesday
CS503,NA,CSE,2001,A1,Thursday
CS525,NA,CSE,2001,B,Friday
CS525,NA,CSE,2001,B,Monday
CS525,NA,CSE,2001,B,Tuesday
CS525,NA,CSE,2001,B,Wednesday
CS526,NA,CSE,2204,C,Thursday
CS526,NA,CSE,2204,C,Friday
CS526,NA,CSE,2204,C,Monday
CS526,NA,CSE,2204,C,Tuesday
CS526,NA,CSE,L4,C,Friday
CS526,NA,CSE,L4,C,Monday
CS526,NA,CSE,L4,C,Tuesday
CS549,NA,CSE,1201,D1,Wednesday
CS549,NA,CSE,1201,D1,Thursday
CS549,NA,CSE,1201,D1,Friday
CS549,NA,CSE,1201,D1,Monday
CS561,NA,CSE,2001,E1,Tuesday
CS561,NA,CSE,2001,E1,Wednesday
CS561,NA,CSE,2001,E1,Thursday
CS561,NA,CSE,2001,E1,Friday
CS666,NA,CSE,2001,D,Wednesday
CS666,NA,CSE,2001,D,Thursday
CS666,NA,CSE,2001,D,Friday
CS666,NA,CSE,2001,D,Monday
DD220M,NA,DD,BDES 2 Studio,F,Monday
DD220M,NA,DD,BDES 2 Studio,F,Wednesday
DD220M,NA,DD,BDES 2 Studio,F,Friday
DD320M,NA,DD,BDES 3 Studio,G,Monday
DD320M,NA,DD,BDES 3 Studio,G,Wednesday
DD320M,NA,DD,BDES 3 Studio,G,Friday
EE203,NA,EEE,2201,C,Monday
EE203,NA,EEE,2201,C,Tuesday
EE203,NA,EEE,2201,A,Wednesday
EE213M,NA,EEE,2002,F,Monday
EE213M,NA,EEE,2002,F,Wednesday
EE213M,NA,EEE,2002,F,Friday
EE221,NA,EEE,2201,B,Monday
EE221,NA,EEE,2201,B,Tuesday
EE221,NA,EEE,2201,B,Wednesday
EE230,NA,EEE,2002,A,Monday
EE230,NA,EEE,2002,D,Wednesday
EE230,NA,EEE,2201,A,Monday
EE230,NA,EEE,2201,D,Monday
EE230,NA,EEE,2201,D,Wednesday
EE230,NA,EEE,2201,D,Thursday
EE230,NA,EEE,2201,D,Friday
EE230,NA,EEE,2202,A,Monday
EE230,NA,EEE,2202,D,Wednesday
EE230,NA,EEE,3101,A,Monday
EE230,NA,EEE,3101,D,Wednesday
EE230,NA,EEE,4101,A,Monday
EE230,NA,EEE,4101,D,Wednesday
EE270,NA,EEE,2201,A,Tuesday
EE270,NA,EEE,2201,A,Thursday
EE270,NA,EEE,2201,C,Friday
EE322M,NA,EEE,2201,G,Monday
EE322M,NA,EEE,2201,G,Wednesday
EE322M,NA,EEE,2201,G,Friday
EE333,NA,EEE,3101,E,Tuesday
EE333,NA,EEE,3101,C,Thursday
EE333,NA,EEE,3101,B,Friday
EE337,NA,EEE,2201,A1,Tuesday
EE337,NA,EEE,2201,A1,Wednesday
EE337,NA,EEE,2201,A1,Thursday
EE340,NA,EEE,2201,C1,Monday
EE340,NA,EEE,2201,C1,Tuesday
EE340,NA,EEE,2201,C1,Friday
EE351,NA,EEE,2202,D1,Monday
EE351,NA,EEE,2202,D1,Thursday
EE351,NA,EEE,2202,D1,Friday
EE360,NA,EEE,2201,B1,Monday
EE360,NA,EEE,2201,B1,Tuesday
EE360,NA,EEE,2201,B1,Wednesday
EE385,NA,EEE,2202,A1,Tuesday
EE385,NA,EEE,2202,A1,Wednesday
EE385,NA,EEE,2202,A1,Thursday
EE503,NA,EEE,3101,B,Monday
EE503,NA,EEE,3101,A,Tuesday
EE503,NA,EEE,3101,D,Friday
EE525,NA,EEE,2002,B,Monday
EE525,NA,EEE,2002,A,Tuesday
EE525,NA,EEE,2002,E,Friday
EE533,NA,EEE,2202,H,Tuesday
EE533,NA,EEE,2202,B,Wednesday
EE533,NA,EEE,2202,E,Friday
EE534,NA,EEE,2202,F,Monday
EE534,NA,EEE,2202,A,Tuesday
EE534,NA,EEE,2202,E,Wednesday
EE551,NA,EEE,2202,E,Thursday
EE551,NA,EEE,4101,A,Tuesday
EE551,NA,EEE,4101,C,Friday
EE561,NA,EEE,3101,F,Monday
EE561,NA,EEE,3101,F,Wednesday
EE561,NA,EEE,3101,E,Friday
EE580,NA,EEE,4101,E,Tuesday
EE580,NA,EEE,4101,C,Thursday
EE580,NA,EEE,4101,B,Friday
EE621,NA,EEE,3101,B1,Monday
EE621,NA,EEE,3101,B1,Tuesday
EE621,NA,EEE,3101,B1,Wednesday
EE625,NA,EEE,3101,A1,Tuesday
EE625,NA,EEE,3101,A1,Wednesday
EE625,NA,EEE,3101,A1,Thursday
EE626,NA,EEE,2201,E,Tuesday
EE626,NA,EEE,2201,C,Thursday
EE626,NA,EEE,2201,B,Friday
EE631,NA,EEE,4101,D1,Monday
EE631,NA,EEE,4101,A1,Thursday
EE631,NA,EEE,4101,D1,Friday
EE632,NA,EEE,2202,E1,Wednesday
EE632,NA,EEE,2202,E1,Thursday
EE632,NA,EEE,2202,E1,Friday
EE634,NA,EEE,4101,C1,Monday
EE634,NA,EEE,4101,C1,Tuesday
EE634,NA,EEE,4101,C1,Friday
EE636,NA,EEE,2202,D,Monday
EE636,NA,EEE,2202,B,Tuesday
EE636,NA,EEE,2202,D,Friday
EE642,NA,EEE,2201,F,Wednesday
EE642,NA,EEE,2201,H,Thursday
EE642,NA,EEE,2201,F,Friday
EE645,NA,EEE,3101,D1,Monday
EE645,NA,EEE,3101,D1,Thursday
EE645,NA,EEE,3101,D1,Friday
EE646,NA,EEE,4101,E1,Wednesday
EE646,NA,EEE,4101,E1,Thursday
EE646,NA,EEE,4101,E1,Friday
EE647,NA,EEE,2002,E1,Wednesday
EE647,NA,EEE,2002,E1,Thursday
EE647,NA,EEE,2002,E1,Friday
EE648,NA,EEE,2002,D1,Monday
EE648,NA,EEE,2002,D1,Thursday
EE648,NA,EEE,2002,D1,Friday
EE652,NA,EEE,2202,C,Tuesday
EE652,NA,EEE,2202,A,Thursday
EE652,NA,EEE,4101,D,Monday
EE653,NA,EEE,4101,B1,Monday
EE653,NA,EEE,4101,B1,Tuesday
EE653,NA,EEE,4101,B1,Wednesday
EE657,NA,EEE,L1,E1,Wednesday
EE657,NA,EEE,L1,E1,Thursday
EE657,NA,EEE,L1,E1,Friday
EE663,NA,EEE,2002,C,Thursday
EE663,NA,EEE,3101,D,Monday
EE663,NA,EEE,3101,B,Tuesday
EE664,NA,EEE,3202,C,Monday
EE664,NA,EEE,3202,C,Tuesday
EE664,NA,EEE,3202,C,Friday
EE667,NA,EEE,2002,B1,Monday
EE667,NA,EEE,2002,B1,Tuesday
EE667,NA,EEE,2002,B1,Wednesday
EE668,NA,EEE,2002,C1,Monday
EE668,NA,EEE,2002,C1,Tuesday
EE668,NA,EEE,2002,C1,Friday
EE671,NA,EEE,2101,C,Monday
EE671,NA,EEE,2101,C,Tuesday
EE671,NA,EEE,2101,C,Friday
EE671,NA,EEE,2102,C,Friday
EE671,NA,EEE,2102,C,Monday
EE671,NA,EEE,2102,C,Tuesday
EE673,NA,EEE,4101,A1,Tuesday
EE673,NA,EEE,4101,A1,Wednesday
EE673,NA,EEE,4101,D1,Thursday
HS203,NA,HSS,1006,E,Wednesday
HS203,NA,HSS,1006,E,Thursday
HS203,NA,HSS,1006,E,Friday
HS212,NA,HSS,1G1,E,Wednesday
HS212,NA,HSS,1G1,E,Thursday
HS212,NA,HSS,1G1,E,Friday
HS213,NA,HSS,3202,E,Wednesday
HS213,NA,HSS,3202,E,Thursday
HS213,NA,HSS,3202,E,Friday
HS220,NA,HSS,1207,E,Wednesday
HS220,NA,HSS,1207,E,Thursday
HS220,NA,HSS,1207,E,Friday
HS224,NA,HSS,2101,E,Wednesday
HS224,NA,HSS,2101,E,Thursday
HS224,NA,HSS,2101,E,Friday
HS226,NA,HSS,2102,E,Wednesday
HS226,NA,HSS,2102,E,Thursday
HS226,NA,HSS,2102,E,Friday
HS234,NA,HSS,4001,E,Wednesday
HS234,NA,HSS,4001,E,Thursday
HS234,NA,HSS,4001,E,Friday
HS237,NA,HSS,4005,E,Wednesday
HS237,NA,HSS,4005,E,Thursday
HS237,NA,HSS,4005,E,Friday
HS238,NA,HSS,4G3,E,Wednesday
HS238,NA,HSS,4G3,E,Thursday
HS238,NA,HSS,4G3,E,Friday
HS239,NA,HSS,4G4,E,Wednesday
HS239,NA,HSS,4G4,E,Thursday
HS239,NA,HSS,4G4,E,Friday
HS242,NA,HSS,1G2,E,Wednesday
HS242,NA,HSS,1G2,E,Thursday
HS242,NA,HSS,1G2,E,Friday
HS243,NA,HSS,L1,E,Wednesday
HS243,NA,HSS,L1,E,Thursday
HS243,NA,HSS,L1,E,Friday
HS406,NA,HSS,1006,A,Tuesday
HS406,NA,HSS,1006,A,Wednesday
HS406,NA,HSS,1006,A,Thursday
HS409,NA,HSS,1G1,A,Tuesday
HS409,NA,HSS,1G1,A,Wednesday
HS409,NA,HSS,1G1,A,Thursday
HS413,NA,HSS,1G2,A,Tuesday
HS413,NA,HSS,1G2,A,Wednesday
HS413,NA,HSS,1G2,A,Thursday
HS414,NA,HSS,3202,A,Tuesday
HS414,NA,HSS,3202,A,Wednesday
HS414,NA,HSS,3202,A,Thursday
